tuyear,age,t0101,t0102,t0103,t0104,t0105,t0199,t0201,t0202,t0203,t0204,t0205,t0206,t0207,t0208,t0209,t0299,t0301,t0302,t0303,t0304,t0305,t0399,t0401,t0402,t0403,t0404,t0405,t0499,t0501,t0502,t0503,t0504,t0599,t0601,t0602,t0603,t0604,t0699,t0701,t0702,t0703,t0799,t0801,t0802,t0803,t0804,t0805,t0806,t0807,t0808,t0899,t0901,t0902,t0903,t0904,t0905,t0999,t1001,t1002,t1003,t1004,t1099,t1101,t1102,t1199,t1201,t1202,t1203,t1204,t1205,t1299,t1301,t1302,t1303,t1304,t1399,t1401,t1499,t1501,t1502,t1503,t1504,t1505,t1506,t1599,t1601,t1699,t1801,t1802,t1803,t1804,t1805,t1806,t1807,t1808,t1809,t1810,t1811,t1812,t1813,t1814,t1815,t1816,t1818,t1899,t5001,t5099,ttotal
2007,45 to 54,494.2117,41.088154,4.9816799,.31043223,0,0,42.98777,34.293663,7.4895544,4.4668279,13.039906,7.2017908,1.6458126,1.3650674,12.808327,.010024888,12.344679,1.7950428,.38985682,1.9602669,.79643983,.0019276314,4.2460394,.076978527,.050020166,.47169062,2.9058239,0,273.81918,.12508923,1.542966,.7097044,0,1.5127754,0,2.7060287,.0034088329,0,23.867004,.11563009,0,0,.0099887839,.55075502,.01472033,2.8358805,1.6523162,.24556217,.085125357,0,.05540245,.033682551,.28853005,.027395925,.2878561,.45676026,.023306174,.16242795,.057097703,.00081233395,0,0,65.620102,.14032517,0,34.265965,5.9628296,199.83977,5.2947989,.0083781146,0,14.688858,2.2223961,.0028218718,0,0,8.9810438,.0071049132,2.0468221,3.1805494,.35141397,.22924264,1.025466,.087803952,2.4326,3.8957007,1.5388331,1.2577847,2.571933,5.0358257,3.1416759,21.960361,.34929064,15.048424,2.3752301,.39553979,.10794917,6.8342185,11.012074,2.3228104,1.0768811,1.3854538,.087249003,.094590001,1.3164638,9.6745338,0,1440.0001
2008,45 to 54,496.48688,40.337963,7.4932117,1.2449125,0,.0038118269,36.385357,33.818005,6.6526847,3.351141,13.720428,5.3845744,3.0949914,.88491023,12.740314,.13169745,13.990946,3.0179794,.42252389,.83370507,.7896046,0,4.8973355,.071751326,.092260294,.87613142,3.8887267,.0094347484,271.13663,1.167206,1.1655425,2.4473524,0,1.3415446,0,3.4281623,.0041278247,0,21.27046,.053880583,0,0,.025034983,.46092716,.0094411634,3.2257924,.93308622,.16007228,.046306558,0,0,.08840438,.22232002,.021982573,.23331001,.20734495,.083037727,.15054132,.077318802,.021476559,0,0,64.616898,.14448856,0,31.258179,3.5660207,213.47812,3.7942553,.017531713,0,14.849389,1.9485167,.10585181,0,0,9.087039,0,2.211395,2.0913458,1.6611789,.40885535,.87135822,.55750477,2.4840717,4.6517768,1.5215708,.98374528,2.2492189,4.9805675,3.4370806,21.062384,.47287062,14.722898,3.1232367,.39047557,.33573222,6.3724437,8.8202114,2.285162,1.2533398,1.2022458,.12228335,.019601114,1.0625474,9.1760101,0,1440.0004
2009,45 to 54,497.65952,40.039749,6.4091172,.69039333,0,0,38.523987,35.538723,6.062129,4.1866755,12.656477,7.1722641,3.0245752,1.0905803,13.904328,.0062645134,12.477424,2.3337905,.46311754,2.0866017,.83133525,0,4.1976094,.26317868,.12748879,.49995384,4.1141915,0,252.59052,.53358448,.895311,4.2035241,0,1.4876491,0,1.9134994,.19385195,0,23.048721,.079624303,0,0,.023006383,.82847583,.047918573,3.8115258,.6840778,.080041289,.19564563,0,.013761388,.032064699,.33351973,.0055780779,0,.47449407,0,.33781126,.033162072,.061250065,.0022319651,.061300844,65.260368,.14950874,0,37.483082,3.6221793,213.02251,4.6934953,.089342006,.024695022,16.35305,1.3952143,.021475779,0,.0030761319,8.8553152,.0054234373,3.4201181,2.844923,.52888256,.46894947,2.0132854,.047860723,1.3699712,4.5513639,1.1384771,.68359315,3.1348288,4.9367113,3.7398524,20.834789,.20569453,15.385266,2.6805077,.47154528,.14998646,6.868629,10.566472,2.3573093,1.3540386,1.2990092,.18166299,.0019486512,1.2954854,10.158494,0,1440.0004
2010,45 to 54,495.45178,40.27845,3.6422102,.45404965,0,0,38.489212,35.576054,3.6182659,4.8344817,14.909039,7.4120669,2.2255313,1.6225791,13.47982,0,12.682076,2.1651874,.29717463,1.3566188,.94772696,0,5.7634816,.1785724,.14049789,1.4656657,4.63061,0,254.31703,.5381394,2.6193819,3.2811747,0,1.8529427,0,3.4788818,.069883749,.0028904246,22.743271,.013770778,0,0,.028557438,.39052641,0,2.6801429,1.1950713,.16010965,.16119052,0,.085707352,.024740245,.51952136,.023770614,.066255666,.3571133,0,.16024733,.22451672,.029248638,.00051383255,0,66.191254,.1288088,0,35.694183,4.2856426,209.13966,3.8860898,.028133554,0,14.355942,1.2568083,.037197523,0,0,10.577048,0,1.9884686,2.0584736,.38562924,.31038278,1.3508936,.12462854,2.4918146,4.4494286,.76525354,1.3196205,3.3448393,5.3134589,4.1395345,21.672817,.41310763,12.848063,1.944814,.72706819,.18921055,6.9761124,8.8483877,1.7988319,1.3900219,.94985205,.093358681,.031255286,2.5584123,19.289738,0,1440
2011,45 to 54,502.48145,41.252296,4.4597869,.49289811,0,0,35.022377,36.995487,4.2998633,4.4637251,14.798757,6.6191235,2.767251,1.3922216,10.250848,.34282461,12.993222,3.1374142,.51681066,2.1060588,1.4878236,0,5.7189593,.13185401,.4070048,.93398941,4.6779785,0,249.29428,.42434904,3.2490108,5.062305,0,1.623854,0,2.4792919,.0227612,.094985597,24.118986,.02197442,0,0,.17237538,.39444202,.11075653,3.814327,.83357209,.47407627,.055896398,0,0,.030349538,.22002418,.03588634,.029462136,.37242582,.13495377,.099658601,.23216262,.031797782,0,0,65.432961,.12937094,0,31.200056,3.6773908,213.52005,6.1728082,.045019373,0,12.872709,1.1424257,.042955197,0,0,9.0251398,0,2.1353691,2.6416826,.35945851,.47594708,1.1041313,.15213847,1.422394,3.8765068,.81988531,1.5693803,3.2435722,5.9534941,3.5707722,22.093534,.23459218,15.974352,2.5475194,.46800691,.11401078,6.1357288,10.73648,1.707441,1.4224472,1.5934898,.10838524,.46507725,1.7510638,12.878267,0,1440.0002
2012,45 to 54,505.15704,41.26194,4.1589508,.42779428,0,0,39.01453,33.537453,3.9854989,3.207639,12.561763,6.9038515,1.6438991,.99964917,9.708643,.01011228,13.368549,3.1971908,.69372749,.5158267,.66838098,0,4.0380154,.022109542,.21065129,.6139273,3.3427813,0,267.02988,.5165807,1.7431799,2.3372931,0,.96838355,0,2.1686635,.008486704,.0085483454,20.372831,.091988236,0,0,.0099373804,.53809327,0,3.0351295,.76655293,.17556556,.057623941,0,.021843383,.041256875,.050401054,.11044859,.077164173,.29944959,.037002377,.052588534,.11179334,.064430222,0,0,65.246315,.054497808,0,34.088943,5.0542607,216.75287,4.1377625,.0056865839,0,14.964967,1.8742863,.025202399,0,.037391096,8.6583939,0,1.7757295,1.8381723,.21153465,.43956694,1.1872715,.024715034,2.6221015,3.4801514,.95185876,.87581009,2.8916039,5.0253406,3.7428927,23.366377,.16643485,13.908895,1.9505302,.31071755,.035174612,6.3623219,9.743741,2.1782961,1.4753021,1.1285037,.22181909,.1065512,2.1993475,10.933636,0,1440
2013,45 to 54,510.34293,41.494091,6.5245843,.26811075,0,0,40.430573,37.50079,4.0453873,3.3415873,11.788799,7.508256,2.4678724,.81761533,10.188228,.087147765,13.573854,3.7783949,.70305908,1.9523423,.76243228,0,3.8285928,.10970437,.20967378,.6603992,4.2417679,0,253.9769,.32564777,1.2886221,1.7854959,0,.24880566,0,3.0711596,.016317157,.060149275,22.919886,.042187184,0,0,.013958786,.31900302,0,2.3546684,.64127427,.41862348,.23611228,0,0,.034512348,.28369358,.058633547,.019549096,.68245459,0,.10872163,0,.09251339,0,0,63.657066,.22056288,0,34.933529,3.7903516,208.74103,4.535018,0,0,13.007495,2.0976138,.053942453,0,0,8.359828,.033188686,1.8111131,2.1319902,.27582544,1.0007843,1.2602711,.12549458,2.4196641,3.9038608,.78777784,1.0391574,2.9002278,7.1304712,4.2159762,21.951033,.10563099,15.081572,1.8837997,.30847597,.26692921,5.8437085,8.974288,2.7881033,1.1275405,1.0942127,.30810669,.14203006,1.9696879,14.097564,0,1440
2014,45 to 54,514.22406,41.024288,4.8942261,.40609252,0,0,33.924675,38.166557,5.2523775,3.5186417,13.360541,8.5048399,4.0825324,.46030092,9.8151522,0,11.843478,2.6827719,.70473742,2.6482158,.68444902,0,4.8414779,.027712017,0,.56123912,3.8159528,0,255.31314,.54247999,.83196217,2.6590564,.0043128338,1.3260403,0,1.6917355,.034905449,0,23.154835,.0068285372,0,0,.0023441166,.19418462,0,3.4488788,1.195062,.33111897,.013749979,0,.058867853,.035227191,.35368624,.0028563747,.009783973,.75626564,.01438344,.13631248,.17108369,.12705979,0,.13771911,64.738792,.20430528,0,36.891094,2.7545474,213.86728,4.1059055,.051590923,0,14.365642,1.35304,.0088216411,0,.051956218,7.4868817,0,1.9109327,2.5530968,.35939085,.29819235,.92643285,.063857391,1.9839784,4.0851874,.79470354,.55678374,2.6187515,5.5605555,3.0633383,20.832186,.24480289,14.176907,2.042697,.72257012,.27558708,5.97823,8.6627474,2.6120069,1.0148127,1.3651203,.2050771,.033064831,2.086611,11.094334,0,1440.0001
2015,45 to 54,501.67789,40.153103,6.7491736,.21291119,0,0,38.723686,37.684349,4.9083204,5.5441017,11.782572,8.4852142,2.6533291,1.4139327,10.569924,0,12.620834,2.6776674,.26336306,.72205949,.73591042,0,4.3931546,.15542284,.0072898739,2.1076756,4.0065904,0,261.84021,.27044868,1.0218807,1.6525242,0,1.6934544,.050515175,3.0140238,.010101869,.042214487,23.318947,.036434907,0,0,.0030819741,.20503084,.043621954,3.9439454,1.5571158,.24808578,.2005849,0,0,.075853303,.64286572,.023435172,0,.76850694,.0094145555,.16786848,.041378148,.027180027,0,0,61.35915,.24673291,0,39.93573,3.8023667,205.4624,4.1081209,.014508184,0,15.052312,1.3907313,.0070106611,0,.00062145526,8.8519382,0,3.302685,2.8456719,.42053038,.80014056,.79279262,0,1.4720962,3.3656456,.76804274,.98097873,3.1469831,5.5898104,3.8757477,22.346159,.24385968,14.533603,2.7653935,.70318174,.11555247,7.5819635,9.9727688,2.0657568,1.5365498,1.2125642,.25996876,.20606925,1.2585359,8.4481449,0,1440
2016,45 to 54,506.86246,42.313828,2.6540897,.48622569,0,0,35.649616,37.864594,4.6146488,2.2553165,12.426788,9.0615044,2.347646,.98131096,11.921279,1.1685451,17.474024,3.6284864,.39805791,1.3831536,1.0590991,0,2.3338592,.054278735,0,.53587765,3.859987,.014560455,262.16107,.344603,2.2080359,1.8239748,0,2.4054708,0,2.0167046,0,.0067956112,22.403484,0,0,0,.011000734,.38138577,.1061561,3.8672822,.71595913,.31249329,.38885471,0,.040949672,.036883608,.51475036,.17165299,0,.44737256,0,.12819643,.035177559,.33559787,0,0,60.076485,.14388202,0,35.798401,3.1457524,204.53285,3.440757,.11363319,0,14.237649,2.2718172,.011507295,0,.08097402,10.314658,.030201867,2.7550123,1.3532952,.35931036,.37977958,.27200198,.38576743,2.0460954,4.4034953,1.2961693,1.4708856,2.5302703,7.1455722,3.3209894,22.128197,.44603226,16.306065,2.4762146,.56055397,.15169199,6.4865727,8.6877804,2.937191,1.2841257,.95888662,.20223142,.067613073,3.1000574,10.076472,0,1439.9999
2017,45 to 54,509.83408,42.463997,5.3843613,.58302188,0,0,36.697899,39.77026,2.7190056,2.5751951,12.119146,9.1699715,3.738713,.33269852,9.9261751,.44428536,16.357117,2.209296,.72667134,1.5361766,.95809698,0,2.3400011,.059068464,.015903598,.14820194,5.0491247,0,269.83655,.094127372,1.17466,1.8591591,0,.8175177,0,1.5436867,0,.10493689,19.991682,.1164351,0,0,.022756923,.37521926,0,2.529114,1.1486607,.42745915,.10238846,0,.0026850076,.045219429,.38715419,0,.00098029105,.78997463,0,.13431549,.0043009538,.11304982,0,0,61.749981,.20794673,0,28.939779,3.3460469,210.73651,3.2261057,.1200794,0,13.186369,1.7928283,.023576971,0,0,8.2042103,.094655789,2.4199736,3.2446041,.32682088,.97779953,.5541206,0,2.0275047,3.5944812,.93914717,1.1712872,3.2280138,6.467813,3.0770359,25.299631,.11013386,14.41147,1.9649293,.54484934,.072270997,6.2974272,9.4827261,2.2253253,1.317345,1.0261039,.42481968,.1432305,1.4186877,8.8238535,0,1439.9998
2003,55 to 64,501.47455,40.974422,6.0249128,.66726339,0,0,38.174015,35.970112,8.085516,8.7880831,18.748531,6.0435319,3.7492411,.87027436,16.130619,.82967234,2.7035868,.23134747,.0095671434,2.8071222,1.1740575,0,9.1851158,.2944437,.23751444,3.4357758,5.0498452,.077693202,201.31854,1.3422214,1.0559542,.72007692,.0030353458,.60537374,0,.7071963,.038717303,.040269602,25.015596,.24042039,0,.0019800712,0,.77108133,.048891325,4.1904364,1.6470642,.40946889,.17359358,0,.017599517,.18306531,1.608668,.0041841706,.018068103,.77999622,0,.041675471,.19956861,.0047745788,0,0,72.013557,.19315794,0,37.795696,4.9947233,240.52496,5.9094114,.11018531,.024566673,15.34234,1.3293912,.083122253,.0022248803,.014605287,10.54914,.046256129,2.5841184,1.5231922,.58084089,.61195248,1.4230243,.085734375,1.6996272,4.8685479,2.1993175,.9819243,2.2421532,1.9036839,5.9719524,16.830606,.045431733,14.988364,3.1460748,.82171422,.053592041,7.9639421,10.09337,2.2812364,2.0772331,1.0182992,.020513272,.061240748,3.5625262,8.371192,.13091086,1439.9998
2004,55 to 64,497.89294,40.456024,7.884469,.50298983,0,.0045354115,38.558758,35.883579,8.011673,5.1255908,19.652908,5.3811297,2.962662,2.4996541,14.563776,.82870704,3.3700721,.56105912,.11003046,3.0591917,.951213,.023402018,9.6376839,.21012351,.10824084,2.2031434,5.3349061,.68306136,196.41713,.41002101,1.495622,1.4208491,0,1.7926614,.15188546,.70338309,0,0,27.261736,.054295387,0,0,.00093556987,.76378649,.044842608,2.707083,1.4317945,.21359634,.18485132,0,.0046783779,.12592584,.74257767,0,.0084538897,.36172593,.056848127,.079854637,.36922631,.030352803,0,0,73.267632,.28039005,.0025083309,37.444641,5.8829942,254.42145,6.0680799,.027530449,.0043633291,13.953516,1.7891513,.014851175,0,.018219542,7.7829299,0,3.1920836,1.6975862,.57364976,.37817046,2.0855682,.049584497,1.4856791,4.6643481,1.7753009,.80015743,2.7778351,2.4350464,5.0516052,15.720663,.40994936,15.920383,2.5377407,.45668474,.18183908,8.1882362,11.486526,1.9744245,1.4480247,1.2849337,.10536899,.015162424,1.3860623,7.6634979,0,1440.0001
2005,55 to 64,496.75168,39.193619,11.003862,.33064678,0,0,40.022758,33.819798,8.8618279,5.4028788,22.262022,6.9872355,2.8574939,1.7828212,14.020103,.40978688,3.1365218,.50646406,.0015821619,2.566385,.77701318,0,10.16293,.25201008,.11851005,.64591467,5.3807673,0,202.18935,.42773306,1.1357425,.37780303,0,1.2141511,0,1.9286585,0,.056660403,24.470251,0,0,0,0,.544168,.041410033,3.9554427,.61734724,.035126686,.12329524,0,.014260112,1.2818691,.29894006,.098915651,0,.47643244,0,.11252698,0,0,0,0,76.022797,.1603934,0,36.508736,5.6314139,248.42874,5.4682231,.095759362,.023167454,14.380783,1.1121669,.046980932,0,0,8.971303,0,3.0323908,.95160013,.17310716,.56924099,1.1688662,.16732448,1.0735543,4.9330859,2.1475899,1.3120022,2.3802345,2.1561496,4.8474717,17.993084,.25391769,16.17897,2.0737782,.59018379,.018780181,8.0466385,10.621785,2.3714838,2.054493,.98860645,.095096476,.039474413,.50375068,9.752162,0,1440.0002
2006,55 to 64,503.89401,38.949444,8.0229511,.20556687,0,0,37.879467,36.098942,6.3846846,3.9552341,19.274483,6.5167632,3.0578432,1.1739188,14.088241,.39604729,3.548275,.2704097,.18184528,2.1464286,1.51048,0,8.0293055,.042415861,.11145064,.82981849,3.7033758,0,208.92758,.2949636,.99203694,.87225723,0,1.1569828,0,1.0422721,0,0,24.545681,0,0,0,.0059260596,.66639012,.012669868,4.8986683,1.1163564,.28759143,.02408056,0,.006351898,.069023728,.59303564,.0050063417,.0062983055,.23050839,0,1.3577231,.33776984,.075522333,0,0,71.379524,.16386628,0,38.721653,3.7832978,248.80667,4.5200949,.085794128,0,13.362326,1.2562784,.041264813,0,.10579765,9.069478,0,2.2790661,1.5285537,1.4281324,.42067686,1.3463622,.14962822,2.7039964,3.8933642,2.2724712,.60329103,2.5802891,2.0240259,4.1793575,16.855772,.23750682,16.696854,3.1629488,.31869769,.56054705,7.0243754,11.983301,2.0883346,2.302969,1.9117202,.084556513,.053675041,.99836737,11.219031,0,1440.0001
2007,55 to 64,495.44296,38.930466,6.3961296,.53442365,0,0,46.240269,35.699215,6.8338823,5.0529885,20.134504,8.5767155,3.0586727,2.1909573,16.680733,.13748088,2.8237376,.53582025,.10651129,3.3275299,.74802995,0,7.6300511,.019517319,.037813399,2.1286762,4.7826185,0,199.82457,.63044834,.51370686,1.3201668,0,.84383005,0,.84125471,.0097662006,.015666263,29.426331,0,0,0,.0035325955,.79312581,.033356495,4.1825371,1.5548594,.22763173,.068688363,0,.024818964,.075953819,.24295257,.040845536,0,.36179301,.006240272,.34287801,.19562477,.029010737,0,0,71.478928,.14061071,0,33.031925,2.8861108,248.19016,5.3790946,.019295882,0,15.670029,1.3678027,0,0,.022510586,10.684935,0,3.2626786,1.5375828,2.0669892,.81604552,2.4843166,.11609895,2.4132001,4.6021376,1.6040173,1.1863821,4.1337228,2.2155755,4.7629342,15.67787,.20917143,16.213421,2.9647439,.61997944,.16271643,6.4796481,11.991026,1.6250494,1.6690905,1.6008821,.10070506,.01838292,1.0736061,9.8613482,0,1440.0001
2008,55 to 64,495.8219,40.022888,5.3963976,.50070542,0,0,36.394077,35.392567,5.4013052,4.838026,19.133663,7.8293343,2.6130378,.88532478,15.647129,.2278275,3.6447015,.74697316,.24574754,3.8705497,1.1340261,0,12.000577,.19141603,.17641731,1.4606677,5.2043214,0,193.64789,.99386936,.74719936,1.1235906,0,1.0304759,0,.40485159,.011190627,0,25.007675,.022090271,0,0,.0038672169,.60158724,.13962412,4.6244011,1.3442574,.29389322,.033961765,0,.048870362,.095844544,.30217859,.021266408,.0033443081,.1354495,0,.092564665,.032503966,.14211783,.0093107289,0,71.718788,.14305031,0,39.255283,3.2450824,266.77621,3.7063854,.023686387,.011657461,14.024094,.73757958,.057496578,0,0,10.137688,0,2.7798467,3.1528301,1.2856895,.28410223,.94182009,.15923576,2.6560612,5.7259836,1.3537393,1.3953764,2.3660092,2.0914443,4.7699571,15.626912,.34847385,15.945416,2.7299478,.27742377,.17216006,8.25212,10.448845,1.4851347,1.5632765,1.5371983,.016813809,.054676432,1.0529625,11.996072,0,1439.9999
2009,55 to 64,506.02588,40.373219,7.4468226,.52288491,.0071622506,0,40.125687,36.084419,6.1574879,6.039916,19.210163,7.2178054,2.1012745,1.0723075,14.225798,.16210684,3.8142231,.34927282,.04383789,.72647691,.77747136,0,7.0506558,.078890808,.12669975,.63662362,4.5406981,.007950577,200.2028,.32520074,1.8609325,2.2768216,.045807716,.72309345,0,.50117368,0,.4726015,26.192377,.047437347,0,0,.0082577569,.45487866,0,4.354826,1.1097518,.076789632,.044814952,0,0,.057706013,.66217744,.039006837,.011223682,.74712116,.018138541,.41606924,.017909331,.02582667,0,0,71.236176,.16636099,0,33.86047,2.9511151,260.24692,3.6018589,.060199622,0,13.864613,1.278428,0,0,.0045622089,10.600731,0,2.5155017,1.5082122,.3267608,.46638295,1.4888827,.59240037,2.5656826,5.1449142,1.5520562,.33064765,2.9570134,1.5944408,4.3968511,18.191072,.23736636,14.798595,2.9192097,.68240756,.20615111,6.2597241,8.7858467,2.0393786,1.4282358,1.0517766,.49221373,.033193965,1.1655322,12.779626,0,1440
2010,55 to 64,510.14832,39.273022,11.648177,.57193655,.019185435,0,35.065086,37.75024,5.275785,5.2101502,19.443708,7.4897075,1.2330385,.81792074,14.863495,.12491105,2.9445679,.3436113,.10340205,1.6214125,.59205866,0,5.7295794,.21000537,.23516089,1.0463696,4.4772658,0,204.92247,.30110782,3.4071755,3.1413577,0,.86608392,0,2.3118689,0,.014772848,24.287523,.15981916,0,0,.01976772,.45367697,.097693406,3.8702452,.76181668,.075071275,.092418805,0,.12000597,.059251152,.41242272,.027106348,0,1.0253946,0,.30188867,.047935504,.027008476,0,0,70.683548,.19591798,0,32.364407,3.1488719,245.49849,4.1979733,.064065129,0,15.413761,.99213314,0,0,.041863069,10.744678,.044225492,2.4859071,2.7368097,.6562199,.69115961,1.180395,.016523097,1.8788199,5.1546173,1.0375835,.81959051,2.9104774,1.8094945,4.2781801,18.850134,.12127388,15.791989,2.3398454,.58502567,.08550483,7.0184236,11.087584,1.8170961,1.5861963,1.0011516,.10890838,.11835613,1.5108368,15.889968,0,1440.0002
2011,55 to 64,508.09595,42.361851,6.4875021,0,0,0,37.237103,35.900703,5.0477471,4.3628516,16.187071,6.8930264,4.4283762,1.0441171,13.581614,.060340021,2.9333708,.53481662,.026553091,2.6112175,.45485461,0,7.2199106,.19321926,.1625223,1.2299834,3.6802573,0,207.00854,.34010327,2.0487678,2.5226247,0,.67669231,0,.96444768,0,0,22.358711,.091514111,0,0,0,.38295579,.0013609584,2.2460628,.48289785,.19382669,.12342045,0,0,.02636438,.21855249,0,0,.65633363,.087418236,.096775085,.0076200929,.030806823,0,0,70.110802,.11504247,0,33.668774,4.7163067,260.44357,4.8184175,.030832363,0,15.01749,1.2838714,0,0,.010112607,9.8577328,0,1.8415495,1.9987432,.11461576,.40947559,.85421079,.4711653,2.8010957,5.7224412,.53161561,.95173198,2.3527138,2.0093319,3.9088159,17.747299,.12669723,14.420387,1.8419374,.42251992,.11273357,7.6943102,11.188488,1.8772622,1.642524,1.5553912,.075534679,.085365288,2.2983711,13.569952,0,1440.0001
2012,55 to 64,507.97995,39.31892,7.3986387,.38722092,0,0,40.261181,33.3689,4.7589598,5.6218553,15.836187,8.0833244,1.8336172,.91546643,14.995897,.082215987,2.9845862,.7236076,.043517049,2.1153226,.60539699,0,5.8135839,.14295237,.01081694,1.0419308,4.8519001,0,201.27649,.40071207,1.0630993,1.8460803,0,.82151401,.0017585895,1.0264859,.028333858,0,23.210819,.08472421,0,0,0,.71560532,0,5.3203101,1.0763196,.083378159,.40831345,0,.012503694,.069195062,.077034168,.018057885,.013586878,.64345324,0,.086262293,.32539597,.0472674,0,0,70.897499,.10799165,0,34.348267,3.9785862,265.5567,4.408699,.067184933,0,14.173043,.62604207,.0054749148,0,0,11.756251,0,2.1272914,2.2747989,.4442251,.92839891,1.3523494,.084070951,1.0752881,4.4673381,1.3220764,1.1350728,2.6018884,2.4163628,4.4653969,16.061016,.13525903,16.227594,3.1262705,.27671027,.09059573,7.3174663,10.781856,1.474581,1.9475769,.95605618,.14749599,.10391031,3.2309463,9.6697159,0,1440
2013,55 to 64,509.62384,40.56189,7.1227002,.49083593,0,0,37.046242,37.740608,4.5280304,5.7255483,16.88385,10.538607,2.2659335,1.1999152,12.378222,.17899781,3.8525176,.62257195,.031090433,2.4841251,1.4753131,.019128779,7.2601776,.14152274,.0027753259,.76915139,3.1082966,0,197.86929,.65732956,.39084518,2.6495137,0,.13167338,0,.58302575,0,0,23.105703,.078573167,0,0,.0026334689,.47979984,.034286711,2.8549774,.99842918,.25752747,.27523771,0,.013056147,.037855219,.11187567,.0098472806,.15102327,.61259341,0,.21425039,.0026496395,0,0,.0096577983,69.284592,.17031799,0,36.61451,3.7059169,268.30783,3.8519821,.0277016,0,16.032887,1.2159163,.020088062,0,.089639701,8.8332586,0,1.7916695,1.2678797,.57367933,.87419087,.88341796,.00053785677,1.636394,5.118403,1.0299946,1.1503296,3.1937802,2.6590993,2.9505322,15.815142,.011151335,14.887654,2.0715866,.45065504,.13407396,6.1720366,10.154113,1.848408,1.2938192,.77692962,.30483678,.0045192991,3.1243589,14.082608,0,1439.9996
2014,55 to 64,506.00952,41.695267,7.0264397,.30824539,.0052157245,0,33.852547,38.396408,3.8505607,5.1452413,15.329667,8.5773106,3.5128243,1.0991729,12.528261,0,3.9286933,1.3785964,.05333221,2.0619042,.60022312,0,6.7923045,.25044811,.047844693,.85116565,3.351855,.002319549,219.48387,.59577405,1.6714029,1.2489104,0,.88492274,0,1.1500416,0,0,22.579485,0,0,0,.00020519544,.38082883,.081790805,4.635613,1.1332647,.17775945,.22679748,0,.019235237,.040680397,.34763473,.015786329,.019483708,.35810548,.022262966,.13991003,.32166082,.022819037,0,0,66.640587,.14075063,0,32.075432,2.6218441,262.63257,4.3264422,.037722081,0,14.167248,1.0560575,.064506948,0,.11798182,10.125682,0,2.9178448,2.3218007,.21833999,.58833748,2.0538976,.095264331,1.9189619,4.2242217,1.0807298,1.5204333,2.3597271,1.838963,3.2033978,18.493723,.17058666,16.032017,2.6468749,.46415365,.11683396,5.5358329,8.083621,2.0643573,1.9463323,1.2661281,.04011536,0,.98308897,11.593976,0,1439.9996
2015,55 to 64,510.64038,41.507694,8.445962,.45595196,0,0,36.334133,38.4156,3.4199274,5.6094999,19.949913,9.0855989,2.651408,.94846523,14.935481,.33785552,2.4941933,.47190651,.056885872,1.5784047,.49409813,0,7.7754712,.053170979,.15647812,.56785595,4.3215976,.01173903,197.36772,.11756001,1.8028045,1.8900465,.13061738,1.0801073,.012023654,1.3308598,0,.010262111,22.561579,.1426186,0,0,.0010135091,.54835868,.0066854865,2.7761879,1.4102629,.099492528,.047020633,0,.042799931,.046634711,.14801137,.0045625181,.011078507,.58056915,.022135412,.062115129,.0023410225,.093235709,0,0,65.087128,.199742,0,34.286156,3.0391004,261.53876,5.2924857,.12583125,0,16.321636,1.148339,.06765046,0,0,10.585486,.0017454165,3.8781555,2.8006403,.69880825,.39044613,2.0987692,0,1.2080941,4.7771544,1.5866543,.86674345,3.5990205,2.0863962,3.8066638,18.80411,.33186737,15.966394,2.5544529,.33955428,.078296825,6.2829151,9.0820045,3.2392848,1.147312,1.4415282,.15079714,.013474838,1.1084293,10.899601,0,1440
2016,55 to 64,511.77679,41.99641,5.8753839,.34658253,0,0,36.234905,37.392513,3.8317809,3.718451,16.347614,9.8637714,2.0883005,.80073613,13.024846,.39570442,2.5613804,.40666038,.29096878,2.165108,.49839371,.20762128,9.6160269,.21194623,.10611517,1.5824093,4.1769929,.12924546,203.72081,.07199914,1.1650896,.95824111,0,.90764004,0,1.0008694,0,.053476959,22.796131,.027253833,0,0,0,.42034817,.065217629,4.9662251,1.1821861,.56987178,.10687304,0,0,.081998669,.81300586,.028516104,0,.35721403,.0031926364,.13562292,.099326022,0,0,0,65.329254,.3292143,0,29.510345,4.1582704,263.79636,3.6237078,.037468236,0,18.901327,1.6660271,.20155784,0,0,11.616511,1.55028,3.3542295,1.9319383,.73901832,.84849387,.34839773,.034219861,1.2420752,4.8512344,2.0724814,.83844304,3.1799223,1.6715024,5.6770749,15.782216,.10644291,16.462658,2.7821321,.50611645,.17352062,5.6412988,9.6609249,2.8124106,1.7689698,.80036241,.051237859,.00064886338,1.9870306,8.776886,0,1440.0001
